HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b8q2,b8q3,b8q4,b8q5,NSC,MLT
703585011,771,70358,77,182,1,2,292,29,2914,14,14,01,2,2913,5,01,1,09,3,2,35000,2,2,65900
703585011,771,70358,77,182,1,2,292,29,2914,14,14,01,2,2913,5,01,1,09,8,2,35000,,2,65900
703586021,771,70358,77,182,1,2,292,29,2914,14,14,01,2,2913,6,02,1,09,2,1,350000,3,2,214175
703586021,771,70358,77,182,1,2,292,29,2914,14,14,01,2,2913,6,02,1,09,3,2,90000,3,2,214175
703586021,771,70358,77,182,1,2,292,29,2914,14,14,01,2,2913,6,02,1,09,8,3,440000,,2,214175
703751011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,1,01,1,09,3,1,24500,3,2,289050
703751011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,1,01,1,09,8,1,24500,,2,289050
703751021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,1,02,1,09,3,1,25500,3,2,289050
703751021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,1,02,1,09,8,1,25500,,2,289050
703752021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,2,02,1,09,3,1,23500,3,2,84600
703752021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,2,02,1,09,8,1,23500,,2,84600
703753011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,3,01,1,09,3,1,22500,3,2,683850
703753011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,3,01,1,09,8,1,22500,,2,683850
703753021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,3,02,1,09,3,1,28000,3,2,683850
703753021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,3,02,1,09,8,1,28000,,2,683850
703754011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,4,01,1,09,5,1,1200,3,2,133950
703754011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,4,01,1,09,8,1,1200,,2,133950
703754021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,4,02,1,09,4,1,142000,2,2,133950
703754021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,4,02,1,09,8,1,142000,,2,133950
703755011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,5,01,1,09,3,1,16500,3,2,42300
703755011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,5,01,1,09,8,1,16500,,2,42300
703755021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,5,02,1,09,3,1,21000,3,2,42300
703755021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,5,02,1,09,8,1,21000,,2,42300
703756011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,6,01,1,09,3,1,26500,3,2,310200
703756011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,6,01,1,09,8,1,26500,,2,310200
703756021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,6,02,1,09,3,1,18550,3,2,310200
703756021,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,6,02,1,09,8,1,18550,,2,310200
703771011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,01,1,09,2,1,120000,3,2,327463
703771011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,01,1,09,3,2,93000,3,2,327463
703771011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,01,1,09,8,3,213000,,2,327463
703771021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,02,1,09,2,2,2650000,3,2,327463
703771021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,02,1,09,3,2,140000,3,2,327463
703771021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,02,1,09,7,1,900000,2,2,327463
703771021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,02,1,09,8,5,3690000,,2,327463
703771031,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,03,1,09,2,1,1900000,3,2,327463
703771031,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,03,1,09,3,2,140000,3,2,327463
703771031,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,03,1,09,5,1,5500,3,2,327463
703771031,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,03,1,09,8,4,2045500,,2,327463
703771041,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,04,1,09,3,1,35000,3,2,327463
703771041,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,1,04,1,09,8,1,35000,,2,327463
703773011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,3,01,1,09,2,1,850000,3,2,1241425
703773011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,3,01,1,09,8,1,850000,,2,1241425
703773021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,3,02,1,09,2,1,850000,3,2,1241425
703773021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,3,02,1,09,3,1,65000,3,2,1241425
703773021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,3,02,1,09,8,2,915000,,2,1241425
703774011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,4,01,1,09,3,1,60000,3,2,146625
703774011,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,4,01,1,09,8,1,60000,,2,146625
703774021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,4,02,1,09,2,1,120000,2,2,146625
703774021,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,4,02,1,09,8,1,120000,,2,146625
703774041,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,4,04,1,09,3,3,240000,3,2,146625
703774041,771,70377,77,182,1,2,291,29,2915,15,15,01,2,2911,4,04,1,09,8,3,240000,,2,146625
703791011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,1,01,1,09,3,1,55900,3,2,102000
703791011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,1,01,1,09,5,1,1400,3,2,102000
703791011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,1,01,1,09,8,2,57300,,2,102000
703791021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,1,02,1,09,3,1,42500,3,2,102000
703791021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,1,02,1,09,8,1,42500,,2,102000
703792011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,2,01,1,09,3,1,43900,3,2,27200
703792011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,2,01,1,09,8,1,43900,,2,27200
703792021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,2,02,1,09,5,1,1200,3,2,27200
703792021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,2,02,1,09,8,1,1200,,2,27200
703793011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,3,01,1,09,3,1,45600,3,2,81600
703793011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,3,01,1,09,8,1,45600,,2,81600
703793021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,3,02,1,09,2,1,425500,3,2,81600
703793021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,3,02,1,09,3,1,38900,3,2,81600
703793021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,3,02,1,09,8,2,464400,,2,81600
703794011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,4,01,1,09,3,1,54600,3,2,414800
703794011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,4,01,1,09,4,1,215500,2,2,414800
703794011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,4,01,1,09,8,2,270100,,2,414800
703795011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,5,01,1,09,3,1,54700,3,2,149600
703795011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,5,01,1,09,8,1,54700,,2,149600
703795021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,5,02,1,09,2,1,450000,3,2,149600
703795021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,5,02,1,09,3,1,54700,3,2,149600
703795021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,5,02,1,09,8,2,504700,,2,149600
703796011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,6,01,1,09,2,1,69000,3,2,272000
703796011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,6,01,1,09,3,2,120000,3,2,272000
703796011,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,6,01,1,09,8,3,189000,,2,272000
703796021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,6,02,1,09,3,1,20500,3,2,272000
703796021,771,70379,77,182,1,2,291,29,2915,15,15,02,2,2911,6,02,1,09,8,1,20500,,2,272000
703721011,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,1,01,1,09,3,1,22500,3,2,24550
703721011,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,1,01,1,09,8,1,22500,,2,24550
703721021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,1,02,1,09,2,1,680000,3,2,24550
703721021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,1,02,1,09,3,1,28000,3,2,24550
703721021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,1,02,1,09,8,2,708000,,2,24550
703724011,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,4,01,1,09,3,1,26400,3,2,24550
703724011,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,4,01,1,09,8,1,26400,,2,24550
703724021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,4,02,1,09,3,1,29500,3,2,24550
703724021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,4,02,1,09,8,1,29500,,2,24550
703726011,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,6,01,1,09,3,1,28000,3,2,24550
703726011,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,6,01,1,09,8,1,28000,,2,24550
703726021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,6,02,1,09,3,2,42000,3,2,24550
703726021,771,70372,77,182,1,2,292,29,2916,16,16,01,2,2913,6,02,1,09,8,2,42000,,2,24550
703711021,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,1,02,1,09,3,1,20000,3,2,15950
703711021,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,1,02,1,09,8,1,20000,,2,15950
703713011,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,3,01,1,09,3,1,25000,3,2,15950
703713011,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,3,01,1,09,8,1,25000,,2,15950
703713021,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,3,02,1,09,3,1,25000,3,2,15950
703713021,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,3,02,1,09,8,1,25000,,2,15950
703716021,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,6,02,1,09,3,2,50000,3,2,108992
703716021,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,6,02,1,09,8,2,50000,,2,108992
703716031,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,6,03,1,09,3,1,30000,3,2,108992
703716031,771,70371,77,182,1,2,293,29,2917,17,17,02,2,2910,6,03,1,09,8,1,30000,,2,108992
703703011,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,3,01,1,09,2,1,300000,3,2,29450
703703011,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,3,01,1,09,8,1,300000,,2,29450
703704011,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,01,1,09,3,2,120000,2,2,55628
703704011,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,01,1,09,8,2,120000,,2,55628
703704031,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,03,1,09,3,3,157000,3,2,55628
703704031,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,03,1,09,8,3,157000,,2,55628
703704041,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,04,1,09,2,1,200000,3,2,55628
703704041,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,04,1,09,3,1,40000,3,2,55628
703704041,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,04,1,09,5,2,1500,3,2,55628
703704041,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,04,1,09,8,4,241500,,2,55628
703704071,771,70370,77,182,1,2,293,29,2917,17,17,01,2,2910,4,07,1,09,3,1,40000,3,2,55628
