HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b5pt2q1,b5pt2q3,b5pt2q4,b5pt2q5,b5pt2q6,b5pt2q7,NSC,MLT
708253031,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,3,03,1,06,98,10,0.05,375000,2,,2,20850
708253031,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,3,03,1,06,99,,0.05,375000,,,2,20850
708254011,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,4,01,1,06,98,10,0.04,389800,2,,2,75060
708254011,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,4,01,1,06,99,,0.04,389800,,,2,75060
708254041,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,4,04,1,06,98,10,0.04,456900,2,,2,75060
708254041,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,4,04,1,06,99,,0.04,456900,,,2,75060
708254051,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,4,05,1,06,98,10,0.05,378500,2,,2,75060
708254051,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,4,05,1,06,99,,0.05,378500,,,2,75060
708256011,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,6,01,1,06,98,10,0.1,890700,2,,2,1032075
708256011,771,70825,77,182,1,2,331,33,3304,04,04,06,2,3322,6,01,1,06,99,,0.1,890700,,,2,1032075
708271011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,1,01,1,06,98,10,0.05,1687530,2,,2,146400
708271011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,1,01,1,06,99,,0.05,1687530,,,2,146400
708272011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,2,01,1,06,98,10,0.04,1765800,2,,2,24400
708272011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,2,01,1,06,99,,0.04,1765800,,,2,24400
708272021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,2,02,1,06,98,10,0.04,1548580,,,2,24400
708272021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,2,02,1,06,99,,0.04,1548580,,,2,24400
708273011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,3,01,1,06,98,10,0.04,1665800,2,,2,207400
708273011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,3,01,1,06,99,,0.04,1665800,,,2,207400
708273021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,3,02,1,06,98,10,0.04,1567850,2,,2,207400
708273021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,3,02,1,06,99,,0.04,1567850,,,2,207400
708274021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,4,02,1,06,98,10,0.05,1798560,2,,2,207400
708274021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,4,02,1,06,99,,0.05,1798560,,,2,207400
708275021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,5,02,1,06,98,10,0.04,1543690,2,,2,24400
708275021,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,5,02,1,06,99,,0.04,1543690,,,2,24400
708276011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,6,01,1,06,98,10,0.04,1876950,2,,2,317200
708276011,771,70827,77,182,1,2,331,33,3304,04,04,03,2,3322,6,01,1,06,99,,0.04,1876950,,,2,317200
708294011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,01,1,06,01,01,1.5,1417560,2,,2,142856
708294011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,01,1,06,98,10,0.04,61750,2,,2,142856
708294011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,01,1,06,99,,1.54,1479310,,,2,142856
708294021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,02,1,06,01,01,1,965400,2,,2,142856
708294021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,02,1,06,98,10,0.04,54670,2,,2,142856
708294021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,02,1,06,99,,1.04,1020070,,,2,142856
708294031,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,03,1,06,01,01,1.5,1127540,2,,2,142856
708294031,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,03,1,06,98,10,0.06,85690,2,,2,142856
708294031,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,03,1,06,99,,1.56,1213230,,,2,142856
708294041,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,04,1,06,01,01,3,3546700,2,,2,142856
708294041,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,04,1,06,98,10,0.05,76400,2,,2,142856
708294041,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,04,1,06,99,,3.05,3623100,,,2,142856
708294061,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,06,1,06,01,01,0.2,186590,2,,2,142856
708294061,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,06,1,06,98,10,0.05,57570,2,,2,142856
708294061,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,06,1,06,99,,0.25,244160,,,2,142856
708294071,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,07,1,06,01,01,0.5,425870,2,,2,142856
708294071,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,07,1,06,98,10,0.05,89670,2,,2,142856
708294071,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,07,1,06,99,,0.55,515540,,,2,142856
708294081,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,08,1,06,01,01,1.5,1154870,1,1.5,2,142856
708294081,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,08,1,06,98,10,0.05,61450,1,0.05,2,142856
708294081,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,4,08,1,06,99,,1.55,1216320,,1.55,2,142856
708295011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,5,01,1,06,98,10,0.03,37560,1,0.03,2,130325
708295011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,5,01,1,06,99,,0.03,37560,,0.03,2,130325
708295021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,5,02,1,06,01,01,0.2,176850,1,0.2,2,130325
708295021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,5,02,1,06,98,10,0.06,85800,1,0.06,2,130325
708295021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,5,02,1,06,99,,0.26,262650,,0.26,2,130325
708296011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,6,01,1,06,01,01,3.2,3187450,2,,2,1052625
708296011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,6,01,1,06,98,10,0.06,87680,2,,2,1052625
708296011,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,6,01,1,06,99,,3.26,3275130,,,2,1052625
708296021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,6,02,1,06,01,01,0.4,341650,2,,2,1052625
708296021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,6,02,1,06,98,10,0.04,64700,2,,2,1052625
708296021,771,70829,77,182,1,2,331,33,3304,04,04,04,2,3322,6,02,1,06,99,,0.44,406350,,,2,1052625
708221011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,1,01,1,06,98,10,0.05,425000,2,,2,16550
708221011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,1,01,1,06,99,,0.05,425000,,,2,16550
708223011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,3,01,1,06,98,10,0.03,500000,2,,2,16550
708223011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,3,01,1,06,99,,0.03,500000,,,2,16550
708223031,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,3,03,1,06,98,10,0.03,105000,,,2,16550
708223031,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,3,03,1,06,99,,0.03,105000,,,2,16550
708223041,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,3,04,1,06,98,10,0.03,225000,2,,2,16550
708223041,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,3,04,1,06,99,,0.03,225000,,,2,16550
708224011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,4,01,1,06,97,,1.25,325000,2,,2,281350
708224011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,4,01,1,06,98,10,0.03,50000,2,,2,281350
708224011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,4,01,1,06,99,,1.28,375000,,,2,281350
708224031,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,4,03,1,06,98,10,0.03,195000,2,,2,281350
708224031,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,4,03,1,06,99,,0.03,195000,,,2,281350
708225011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,5,01,1,06,97,,0.75,1125000,2,,2,57925
708225011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,5,01,1,06,98,10,0.03,95000,2,,2,57925
708225011,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,5,01,1,06,99,,0.78,1220000,,,2,57925
708225021,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,5,02,1,06,97,,10.3,15450000,2,,2,57925
708225021,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,5,02,1,06,98,10,0.05,175000,2,,2,57925
708225021,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,5,02,1,06,99,,10.35,15625000,,,2,57925
708226021,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,6,02,1,06,97,,0.1,150000,2,,2,612350
708226021,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,6,02,1,06,98,10,0.03,105000,2,,2,612350
708226021,771,70822,77,182,1,2,331,33,3305,05,05,02,2,3322,6,02,1,06,99,,0.13,255000,,,2,612350
708211011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,1,01,1,06,98,10,0.03,650000,1,0.03,2,27300
708211011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,1,01,1,06,99,,0.03,650000,,0.03,2,27300
708212011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,2,01,1,06,98,10,0.04,1200000,2,,2,27300
708212011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,2,01,1,06,99,,0.04,1200000,,,2,27300
708213021,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,3,02,1,06,98,10,0.03,960000,2,,2,109200
708213021,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,3,02,1,06,99,,0.03,960000,,,2,109200
708213041,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,3,04,1,06,98,10,0.03,950000,2,,2,109200
708213041,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,3,04,1,06,99,,0.03,950000,,,2,109200
708214011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,4,01,1,06,98,10,0.04,120000,2,,2,68250
708214011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,4,01,1,06,99,,0.04,120000,,,2,68250
708216011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,6,01,1,06,98,10,0.05,1250000,2,,2,1351350
708216011,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,6,01,1,06,99,,0.05,1250000,,,2,1351350
708216021,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,6,02,1,06,98,10,0.05,1500000,2,,2,1351350
708216021,771,70821,77,182,1,2,331,33,3305,05,05,01,2,3322,6,02,1,06,99,,0.05,1500000,,,2,1351350
708201011,771,70820,77,182,1,2,331,33,3306,06,06,01,2,3321,1,01,1,06,98,10,0.03,600000,2,,2,30300
708201011,771,70820,77,182,1,2,331,33,3306,06,06,01,2,3321,1,01,1,06,99,,0.03,600000,,,2,30300
708264021,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,02,1,06,98,10,0.03,400000,2,,2,115500
708264021,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,02,1,06,99,,0.03,400000,,,2,115500
708264041,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,04,1,06,98,10,0.02,300000,2,,2,115500
708264041,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,04,1,06,99,,0.02,300000,,,2,115500
708264051,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,05,1,06,98,10,0.03,500000,2,,2,115500
708264051,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,05,1,06,99,,0.03,500000,,,2,115500
708264061,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,06,1,06,98,10,0.05,500000,2,,2,115500
708264061,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,06,1,06,99,,0.05,500000,,,2,115500
708264071,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,07,1,06,98,10,0.04,600000,2,,2,115500
708264071,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,07,1,06,99,,0.04,600000,,,2,115500
708264081,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,08,1,06,98,10,0.06,600000,2,,2,115500
708264081,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,4,08,1,06,99,,0.06,600000,,,2,115500
708265011,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,5,01,1,06,98,10,0.07,700000,2,,2,48125
708265011,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,5,01,1,06,99,,0.07,700000,,,2,48125
708265021,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,5,02,1,06,98,10,0.02,300000,2,,2,48125
708265021,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,5,02,1,06,99,,0.02,300000,,,2,48125
708266021,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,6,02,1,06,98,10,0.03,500000,2,,2,721875
708266021,771,70826,77,182,1,2,331,33,3306,06,06,02,2,3321,6,02,1,06,99,,0.03,500000,,,2,721875
708131011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,1,01,1,06,98,10,0.04,2000000,2,,2,16950
708131011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,1,01,1,06,99,,0.04,2000000,,,2,16950
708133011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,3,01,1,06,98,10,0.04,150000,2,,2,16950
708133011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,3,01,1,06,99,,0.04,150000,,,2,16950
708134011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,01,1,06,98,10,0.05,540000,2,,2,67800
708134011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,01,1,06,99,,0.05,540000,,,2,67800
708134021,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,02,1,06,98,10,0.04,120000,2,,2,67800
708134021,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,02,1,06,99,,0.04,120000,,,2,67800
708134031,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,03,1,06,98,10,0.04,500000,2,,2,67800
708134031,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,03,1,06,99,,0.04,500000,,,2,67800
708134041,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,04,1,06,98,10,0.03,120000,2,,2,67800
708134041,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,4,04,1,06,99,,0.03,120000,,,2,67800
708135021,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,5,02,1,06,98,10,0.03,110000,2,,2,16950
708135021,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,5,02,1,06,99,,0.03,110000,,,2,16950
708136011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,6,01,1,06,98,10,0.03,400000,2,,2,516975
708136011,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,6,01,1,06,99,,0.03,400000,,,2,516975
708136021,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,6,02,1,06,98,10,0.05,600000,2,,2,516975
708136021,771,70813,77,182,1,2,331,33,3316,16,16,02,2,3321,6,02,1,06,99,,0.05,600000,,,2,516975
708151011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,1,01,1,06,98,10,0.03,1200000,2,,2,42788
708151011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,1,01,1,06,99,,0.03,1200000,,,2,42788
708151031,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,1,03,1,06,98,10,0.01,400000,2,,2,42788
708151031,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,1,03,1,06,99,,0.01,400000,,,2,42788
708153011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,3,01,1,06,98,10,0.04,1600000,2,,2,171150
708153011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,3,01,1,06,99,,0.04,1600000,,,2,171150
708154011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,4,01,1,06,98,10,0.02,400000,2,,2,348413
708154011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,4,01,1,06,99,,0.02,400000,,,2,348413
708154021,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,4,02,1,06,98,10,0.02,800000,2,,2,348413
708154021,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,4,02,1,06,99,,0.02,800000,,,2,348413
708154041,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,4,04,1,06,98,10,0.04,1600000,2,,2,348413
708154041,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,4,04,1,06,99,,0.04,1600000,,,2,348413
708156011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,6,01,1,06,98,10,0.02,800000,2,,2,342300
708156011,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,6,01,1,06,99,,0.02,800000,,,2,342300
708156021,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,6,02,1,06,98,10,0.03,1200000,,,2,342300
708156021,771,70815,77,182,1,2,331,33,3316,16,16,01,2,3321,6,02,1,06,99,,0.03,1200000,,,2,342300
708171011,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,1,01,1,06,98,10,0.01,100000,2,,2,14550
708171011,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,1,01,1,06,99,,0.01,100000,,,2,14550
708171021,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,1,02,1,06,98,10,0.02,300000,2,,2,14550
708171021,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,1,02,1,06,99,,0.02,300000,,,2,14550
708173011,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,3,01,1,06,98,10,0.02,250000,2,,2,94575
708173011,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,3,01,1,06,99,,0.02,250000,,,2,94575
708173021,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,3,02,1,06,98,10,0.02,600000,2,,2,94575
708173021,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,3,02,1,06,99,,0.02,600000,,,2,94575
708176021,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,6,02,1,06,98,10,0.02,400000,2,,2,640200
708176021,771,70817,77,182,1,2,333,33,3311,11,11,04,2,3330,6,02,1,06,99,,0.02,400000,,,2,640200
708191011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,01,1,06,98,10,0.03,411075,1,0.03,2,21750
708191011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,01,1,06,99,,0.03,411075,,0.03,2,21750
708191021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,02,1,06,98,10,0.02,274050,1,0.02,2,21750
708191021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,02,1,06,99,,0.02,274050,,0.02,2,21750
708191031,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,03,1,06,98,10,0.01,137025,2,,2,21750
708191031,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,03,1,06,99,,0.01,137025,,,2,21750
708191041,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,04,1,06,98,10,0.03,411075,2,,2,21750
708191041,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,1,04,1,06,99,,0.03,411075,,,2,21750
708193011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,3,01,1,06,98,10,0.01,137025,2,,2,50750
708193011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,3,01,1,06,99,,0.01,137025,,,2,50750
708193021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,3,02,1,06,98,10,0.02,274050,2,,2,50750
708193021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,3,02,1,06,99,,0.02,274050,,,2,50750
708194011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,01,1,06,98,10,0.01,130725,2,,2,188500
708194011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,01,1,06,99,,0.01,130725,,,2,188500
708194021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,02,1,06,98,10,0.01,152250,1,0,2,188500
708194021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,02,1,06,99,,0.01,152250,,0,2,188500
708194031,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,03,1,06,98,10,0.01,132300,2,,2,188500
708194031,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,03,1,06,99,,0.01,132300,,,2,188500
708194041,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,04,1,06,98,10,0.01,130725,2,,2,188500
708194041,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,4,04,1,06,99,,0.01,130725,,,2,188500
708196011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,6,01,1,06,98,10,0.01,137025,1,0.01,2,558250
708196011,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,6,01,1,06,99,,0.01,137025,,0.01,2,558250
708196021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,6,02,1,06,98,10,0.01,128520,1,0.01,2,558250
708196021,771,70819,77,182,1,2,333,33,3311,11,11,03,2,3330,6,02,1,06,99,,0.01,128520,,0.01,2,558250
708121011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,01,1,06,98,10,0.02,345000,2,,2,65800
708121011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,01,1,06,99,,0.02,345000,,,2,65800
708121021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,02,1,06,98,10,0.02,345000,2,,2,65800
708121021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,02,1,06,99,,0.02,345000,,,2,65800
708121031,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,03,1,06,98,10,0.02,345000,2,,2,65800
708121031,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,03,1,06,99,,0.02,345000,,,2,65800
708121041,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,04,1,06,98,10,0.02,345000,2,,2,65800
708121041,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,1,04,1,06,99,,0.02,345000,,,2,65800
708123011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,3,01,1,06,98,10,0.02,345000,2,,2,244400
708123011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,3,01,1,06,99,,0.02,345000,,,2,244400
708123021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,3,02,1,06,98,10,0.01,172500,2,,2,244400
708123021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,3,02,1,06,99,,0.01,172500,,,2,244400
708124011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,01,1,06,98,10,0.04,690000,2,,2,159800
708124011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,01,1,06,99,,0.04,690000,,,2,159800
708124021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,02,1,06,98,10,0.02,345000,2,,2,159800
708124021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,02,1,06,99,,0.02,345000,,,2,159800
708124031,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,03,1,06,98,10,0.03,517500,2,,2,159800
708124031,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,03,1,06,99,,0.03,517500,,,2,159800
708124041,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,04,1,06,98,10,0.02,345000,2,,2,159800
708124041,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,4,04,1,06,99,,0.02,345000,,,2,159800
708126011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,6,01,1,06,98,10,0.02,345000,2,,2,564000
708126011,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,6,01,1,06,99,,0.02,345000,,,2,564000
708126021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,6,02,1,06,98,10,0.03,517500,2,,2,564000
708126021,771,70812,77,182,1,2,333,33,3311,11,11,02,2,3330,6,02,1,06,99,,0.03,517500,,,2,564000
708111011,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,01,1,06,98,10,0.03,165000,2,,2,62325
708111011,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,01,1,06,99,,0.03,165000,,,2,62325
708111021,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,02,1,06,98,10,0.05,275000,2,,2,62325
708111021,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,02,1,06,99,,0.05,275000,,,2,62325
708111031,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,03,1,06,98,10,0.04,224500,1,0.04,2,62325
708111031,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,03,1,06,99,,0.04,224500,,0.04,2,62325
708111041,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,04,1,06,98,10,0.05,267500,2,,2,62325
708111041,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,1,04,1,06,99,,0.05,267500,,,2,62325
708113011,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,3,01,1,06,98,10,0.03,156000,1,0.03,2,401650
708113011,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,3,01,1,06,99,,0.03,156000,,0.03,2,401650
708113021,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,3,02,1,06,98,10,0.05,272500,2,,2,401650
708113021,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,3,02,1,06,99,,0.05,272500,,,2,401650
708114011,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,4,01,1,06,98,10,0.03,163500,2,,2,96950
708114011,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,4,01,1,06,99,,0.03,163500,,,2,96950
708114021,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,4,02,1,06,98,10,0.02,102000,2,,2,96950
708114021,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,4,02,1,06,99,,0.02,102000,,,2,96950
708114031,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,4,03,1,06,98,10,0.02,108500,1,0.02,2,96950
708114031,771,70811,77,182,1,2,333,33,3311,11,11,01,2,3330,4,03,1,06,99,,0.02,108500,,0.02,2,96950
