HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11bq1,b11bq3,b11bq4,b11bq5,b11bq6,NSC,MLT
718111021,771,71811,77,182,1,2,292,29,2920,20,20,01,1,2911,1,02,1,13,4,5000,1000,0,4000,2,52938
718111021,771,71811,77,182,1,2,292,29,2920,20,20,01,1,2911,1,02,1,13,5,5000,1000,0,4000,2,52938
718104021,771,71810,77,182,1,2,292,29,2920,20,20,02,1,2911,4,02,1,13,4,1200,0,0,1200,2,44800
718104021,771,71810,77,182,1,2,292,29,2920,20,20,02,1,2911,4,02,1,13,5,1200,0,0,1200,2,44800
718181021,771,71818,77,182,1,2,291,29,2921,21,21,02,1,2911,1,02,1,13,4,1500,180,0,1320,2,269600
718181021,771,71818,77,182,1,2,291,29,2921,21,21,02,1,2911,1,02,1,13,5,1500,180,0,1320,2,269600
718031011,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,1,01,1,13,4,5000,1000,0,4000,2,212850
718031011,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,1,01,1,13,5,5000,1000,0,4000,2,212850
718031021,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,1,02,1,13,4,1250,0,0,1250,2,212850
718031021,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,1,02,1,13,5,1250,0,0,1250,2,212850
718034011,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,4,01,1,13,2,30000,0,0,30000,2,23650
718034011,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,4,01,1,13,4,2000,0,0,2000,2,23650
718034011,771,71803,77,182,1,2,291,29,2921,21,21,01,1,2911,4,01,1,13,5,32000,0,0,32000,2,23650
718074011,771,71807,77,182,1,2,292,29,2922,22,22,01,1,2911,4,01,1,13,4,60000,60000,0,0,2,63800
718074011,771,71807,77,182,1,2,292,29,2922,22,22,01,1,2911,4,01,1,13,5,60000,60000,0,0,2,63800
718074021,771,71807,77,182,1,2,292,29,2922,22,22,01,1,2911,4,02,1,13,4,60000,60000,0,0,2,63800
718074021,771,71807,77,182,1,2,292,29,2922,22,22,01,1,2911,4,02,1,13,5,60000,60000,0,0,2,63800
718061011,771,71806,77,182,1,2,293,29,2923,23,23,02,1,2912,1,01,1,13,4,20000,0,0,20000,2,24250
718061011,771,71806,77,182,1,2,293,29,2923,23,23,02,1,2912,1,01,1,13,5,20000,0,0,20000,2,24250
718064041,771,71806,77,182,1,2,293,29,2923,23,23,02,1,2912,4,04,1,13,4,20000,0,0,20000,2,113167
718064041,771,71806,77,182,1,2,293,29,2923,23,23,02,1,2912,4,04,1,13,5,20000,0,0,20000,2,113167
718064051,771,71806,77,182,1,2,293,29,2923,23,23,02,1,2912,4,05,1,13,4,30000,0,0,30000,2,113167
718064051,771,71806,77,182,1,2,293,29,2923,23,23,02,1,2912,4,05,1,13,5,30000,0,0,30000,2,113167
718601021,771,71860,77,182,1,2,294,29,2901,01,01,01,1,2921,1,02,1,13,4,500,0,0,500,2,159000
718601021,771,71860,77,182,1,2,294,29,2901,01,01,01,1,2921,1,02,1,13,5,500,0,0,500,2,159000
703535021,771,70353,77,182,1,2,294,29,2912,12,12,01,1,2922,5,02,1,13,1,100000,0,0,100000,2,18450
703535021,771,70353,77,182,1,2,294,29,2912,12,12,01,1,2922,5,02,1,13,5,100000,0,0,100000,2,18450
703556021,771,70355,77,182,1,2,294,29,2913,13,13,03,1,2920,6,02,1,13,4,100000,,,100000,2,273000
703556021,771,70355,77,182,1,2,294,29,2913,13,13,03,1,2920,6,02,1,13,5,100000,,,100000,2,273000
703513011,771,70351,77,182,1,2,294,29,2925,25,25,04,1,2923,3,01,1,13,1,200000,0,56000,256000,2,254200
703513011,771,70351,77,182,1,2,294,29,2925,25,25,04,1,2923,3,01,1,13,5,200000,0,56000,256000,2,254200
703756011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,6,01,1,13,2,140000,30000,30000,140000,2,310200
703756011,771,70375,77,182,1,2,292,29,2914,14,14,03,2,2913,6,01,1,13,5,140000,30000,30000,140000,2,310200
703953011,771,70395,77,182,1,2,293,29,2918,18,31,16,2,2910,3,01,1,13,2,2058,0,0,2058,2,393300
703953011,771,70395,77,182,1,2,293,29,2918,18,31,16,2,2910,3,01,1,13,5,2058,0,0,2058,2,393300
703954031,771,70395,77,182,1,2,293,29,2918,18,31,16,2,2910,4,03,1,13,2,200000,0,0,200000,2,25650
703954031,771,70395,77,182,1,2,293,29,2918,18,31,16,2,2910,4,03,1,13,5,200000,0,0,200000,2,25650
703991011,771,70399,77,182,1,2,293,29,2918,18,31,42,2,2910,1,01,1,13,1,400000,,,400000,1,133167
703991011,771,70399,77,182,1,2,293,29,2918,18,31,42,2,2910,1,01,1,13,5,400000,,,400000,1,133167
703003041,771,70300,77,182,1,2,293,29,2918,18,31,26,2,2910,3,04,1,13,4,120000,50000,40000,110000,2,65520
703003041,771,70300,77,182,1,2,293,29,2918,18,31,26,2,2910,3,04,1,13,5,120000,50000,40000,110000,2,65520
703061011,771,70306,77,182,1,2,293,29,2918,18,31,29,2,2910,1,01,1,13,1,165000,36000,,129000,2,20300
703061011,771,70306,77,182,1,2,293,29,2918,18,31,29,2,2910,1,01,1,13,5,165000,36000,,129000,2,20300
703624041,771,70362,77,182,1,2,292,29,2920,20,20,01,2,2911,4,04,1,13,4,1000,,,1000,2,182875
703624041,771,70362,77,182,1,2,292,29,2920,20,20,01,2,2911,4,04,1,13,5,1000,,,1000,2,182875
703681021,771,70368,77,182,1,2,291,29,2921,21,21,03,2,2911,1,02,1,13,4,1200,,,1200,2,63000
703681021,771,70368,77,182,1,2,291,29,2921,21,21,03,2,2911,1,02,1,13,5,1200,,,1200,2,63000
703494011,771,70349,77,182,1,2,293,29,2923,23,23,03,2,2912,4,01,1,13,4,1500,,,1500,2,434750
703494011,771,70349,77,182,1,2,293,29,2923,23,23,03,2,2912,4,01,1,13,5,1500,,,1500,2,434750
703494021,771,70349,77,182,1,2,293,29,2923,23,23,03,2,2912,4,02,1,13,4,9000,,,9000,2,434750
703494021,771,70349,77,182,1,2,293,29,2923,23,23,03,2,2912,4,02,1,13,5,9000,,,9000,2,434750
705331011,771,70533,77,182,1,2,294,29,2902,02,02,03,2,2921,1,01,1,13,4,1000,,,1000,2,101625
705331011,771,70533,77,182,1,2,294,29,2902,02,02,03,2,2921,1,01,1,13,5,1000,,,1000,2,101625
705354011,771,70535,77,182,1,2,294,29,2902,02,02,01,2,2921,4,01,1,13,4,1600,,,1600,2,406400
705354011,771,70535,77,182,1,2,294,29,2902,02,02,01,2,2921,4,01,1,13,5,1600,,,1600,2,406400
705355011,771,70535,77,182,1,2,294,29,2902,02,02,01,2,2921,5,01,1,13,4,200,,,200,2,25400
705355011,771,70535,77,182,1,2,294,29,2902,02,02,01,2,2921,5,01,1,13,5,200,,,200,2,25400
705371011,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,1,01,1,13,4,1500,,,1500,2,46950
705371011,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,1,01,1,13,5,1500,,,1500,2,46950
705371021,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,1,02,1,13,4,1000,,,1000,2,46950
705371021,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,1,02,1,13,5,1000,,,1000,2,46950
705373011,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,3,01,1,13,4,1000,,,1000,2,54775
705373011,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,3,01,1,13,5,1000,,,1000,2,54775
705374011,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,4,01,1,13,4,1000,,,1000,2,289525
705374011,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,4,01,1,13,5,1000,,,1000,2,289525
705376021,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,6,02,1,13,4,1000,,,1000,2,281700
705376021,771,70537,77,182,1,2,294,29,2902,02,02,02,2,2921,6,02,1,13,5,1000,,,1000,2,281700
705534011,771,70553,77,182,1,2,294,29,2906,06,06,01,2,2922,4,01,1,13,4,3200,,1200,4400,2,624000
705534011,771,70553,77,182,1,2,294,29,2906,06,06,01,2,2922,4,01,1,13,5,3200,,1200,4400,2,624000
705521031,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,1,03,1,13,4,300000,34000,,266000,2,115063
705521031,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,1,03,1,13,5,300000,34000,,266000,2,115063
705521041,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,1,04,1,13,4,85000,,88000,173000,2,115063
705521041,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,1,04,1,13,5,85000,,88000,173000,2,115063
705523021,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,3,02,1,13,2,90000,,,90000,2,78900
705523021,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,3,02,1,13,5,90000,,,90000,2,78900
705524021,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,4,02,1,13,4,18000,,,18000,2,13150
705524021,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,4,02,1,13,5,18000,,,18000,2,13150
705526011,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,6,01,1,13,4,11000,,1200,12200,2,65750
705526011,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,6,01,1,13,5,11000,,1200,12200,2,65750
705526021,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,6,02,1,13,4,2500,,,2500,2,65750
705526021,771,70552,77,182,1,2,294,29,2908,08,08,05,2,2920,6,02,1,13,5,2500,,,2500,2,65750
705512021,771,70551,77,182,1,2,294,29,2908,08,08,02,2,2920,2,02,1,13,2,1000,,,1000,2,50500
705512021,771,70551,77,182,1,2,294,29,2908,08,08,02,2,2920,2,02,1,13,5,1000,,,1000,2,50500
707376031,771,70737,77,182,1,2,301,30,3001,01,01,02,1,3010,6,03,1,13,2,150000,30000,10000,130000,2,24660
707376031,771,70737,77,182,1,2,301,30,3001,01,01,02,1,3010,6,03,1,13,5,150000,30000,10000,130000,2,24660
707376051,771,70737,77,182,1,2,301,30,3001,01,01,02,1,3010,6,05,1,13,1,680000,,,680000,2,24660
707376051,771,70737,77,182,1,2,301,30,3001,01,01,02,1,3010,6,05,1,13,2,23500000,,,23500000,2,24660
707376051,771,70737,77,182,1,2,301,30,3001,01,01,02,1,3010,6,05,1,13,3,260000,,,260000,2,24660
707376051,771,70737,77,182,1,2,301,30,3001,01,01,02,1,3010,6,05,1,13,5,24440000,,,24440000,2,24660
707341011,771,70734,77,182,1,2,301,30,3001,01,01,02,2,3010,1,01,1,13,2,150000,,,150000,1,89050
707341011,771,70734,77,182,1,2,301,30,3001,01,01,02,2,3010,1,01,1,13,5,150000,,,150000,1,89050
707346021,771,70734,77,182,1,2,301,30,3001,01,01,02,2,3010,6,02,1,13,1,720000,180000,,540000,2,671300
707346021,771,70734,77,182,1,2,301,30,3001,01,01,02,2,3010,6,02,1,13,5,720000,180000,,540000,2,671300
702394011,771,70239,77,182,1,2,321,32,3202,02,02,07,1,3211,4,01,1,13,4,100,,,100,2,128000
702394011,771,70239,77,182,1,2,321,32,3202,02,02,07,1,3211,4,01,1,13,5,100,,,100,2,128000
702314011,771,70231,77,182,1,2,321,32,3202,02,02,06,1,3211,4,01,1,13,4,2040,40,0,2000,2,837800
702314011,771,70231,77,182,1,2,321,32,3202,02,02,06,1,3211,4,01,1,13,5,2040,40,0,2000,2,837800
702314021,771,70231,77,182,1,2,321,32,3202,02,02,06,1,3211,4,02,1,13,4,520,20,0,500,2,837800
702314021,771,70231,77,182,1,2,321,32,3202,02,02,06,1,3211,4,02,1,13,5,520,20,0,500,2,837800
702315011,771,70231,77,182,1,2,321,32,3202,02,02,06,1,3211,5,01,1,13,4,530,30,0,500,2,53100
702315011,771,70231,77,182,1,2,321,32,3202,02,02,06,1,3211,5,01,1,13,5,530,30,0,500,2,53100
702501021,771,70250,77,182,1,2,321,32,3204,04,04,08,1,3210,1,02,1,13,4,3000,0,0,3000,2,508275
702501021,771,70250,77,182,1,2,321,32,3204,04,04,08,1,3210,1,02,1,13,5,3000,,,3000,2,508275
702584021,771,70258,77,182,1,2,321,32,3204,04,04,03,1,3210,4,02,1,13,4,20000,,,20000,2,105083
702584021,771,70258,77,182,1,2,321,32,3204,04,04,03,1,3210,4,02,1,13,5,20000,,,20000,2,105083
702721021,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,1,02,1,13,4,5000,0,0,5000,2,108800
702721021,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,1,02,1,13,5,5000,0,0,5000,2,108800
702723021,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,3,02,1,13,4,2000,0,0,2000,2,54400
702723021,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,3,02,1,13,5,2000,0,0,2000,2,54400
702724011,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,4,01,1,13,4,1500,0,0,1500,2,884000
702724011,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,4,01,1,13,5,1500,0,0,1500,2,884000
702724021,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,4,02,1,13,4,1000,0,0,1000,2,884000
702724021,771,70272,77,182,1,2,321,32,3205,05,05,07,1,3210,4,02,1,13,5,1000,0,0,1000,2,884000
702762021,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,2,02,1,13,4,500,0,0,500,2,45000
702762021,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,2,02,1,13,5,500,0,0,500,2,45000
702764011,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,4,01,1,13,4,500,0,0,500,2,686250
702764011,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,4,01,1,13,5,500,0,0,500,2,686250
702764021,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,4,02,1,13,4,1000,0,0,1000,2,686250
702764021,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,4,02,1,13,5,1000,0,0,1000,2,686250
702765011,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,5,01,1,13,4,1000,0,0,1000,2,112500
702765011,771,70276,77,182,1,2,321,32,3205,05,05,03,1,3210,5,01,1,13,5,1000,0,0,1000,2,112500
702911011,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,1,01,1,13,4,100,0,0,100,2,351500
702911011,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,1,01,1,13,5,100,0,0,100,2,351500
702911021,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,1,02,1,13,4,5000,0,0,5000,2,351500
702911021,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,1,02,1,13,5,5000,0,0,5000,2,351500
702914011,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,4,01,1,13,4,100,0,0,100,2,532000
702914011,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,4,01,1,13,5,100,0,0,100,2,532000
702914021,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,4,02,1,13,4,1000,0,0,1000,2,532000
702914021,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,4,02,1,13,5,1000,0,0,1000,2,532000
702916021,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,6,02,1,13,4,100,0,0,100,2,370500
702916021,771,70291,77,182,1,2,322,32,3207,07,07,07,1,3213,6,02,1,13,5,100,0,0,100,2,370500
702902011,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,2,01,1,13,1,700000,,24000,724000,2,18150
702902011,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,2,01,1,13,4,10,,,10,2,18150
702902011,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,2,01,1,13,5,700010,,24000,724010,2,18150
702903021,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,3,02,1,13,4,200,,,200,2,36300
702903021,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,3,02,1,13,5,200,,,200,2,36300
702904011,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,4,01,1,13,4,50,,,50,2,571725
702904011,771,70290,77,182,1,2,322,32,3207,07,07,10,1,3213,4,01,1,13,5,50,,,50,2,571725
702962021,771,70296,77,182,1,2,322,32,3207,07,07,09,1,3213,2,02,1,13,4,100,0,0,100,2,112800
702962021,771,70296,77,182,1,2,322,32,3207,07,07,09,1,3213,2,02,1,13,5,100,0,0,100,2,112800
702943011,771,70294,77,182,1,2,322,32,3207,07,07,03,1,3213,3,01,1,13,1,350000,300000,,50000,2,103075
702943011,771,70294,77,182,1,2,322,32,3207,07,07,03,1,3213,3,01,1,13,5,350000,300000,,50000,2,103075
702231011,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,1,01,1,13,4,500,0,0,500,2,413125
702231011,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,1,01,1,13,5,500,0,0,500,2,413125
702231021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,1,02,1,13,4,5000,0,0,5000,2,413125
702231021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,1,02,1,13,5,5000,0,0,5000,2,413125
702232021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,2,02,1,13,4,100,0,0,100,2,66100
702232021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,2,02,1,13,5,100,0,0,100,2,66100
702233011,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,3,01,1,13,4,5000,0,0,5000,2,148725
702233011,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,3,01,1,13,5,5000,0,0,5000,2,148725
702233021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,3,02,1,13,4,10000,0,0,10000,2,148725
702233021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,3,02,1,13,5,10000,0,0,10000,2,148725
702234011,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,4,01,1,13,4,1500,0,0,1500,2,677525
702234011,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,4,01,1,13,5,1500,0,0,1500,2,677525
702234021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,4,02,1,13,4,5000,0,0,5000,2,677525
702234021,771,70223,77,182,1,2,322,32,3207,07,07,02,1,3213,4,02,1,13,5,5000,0,0,5000,2,677525
702253021,771,70225,77,182,1,2,322,32,3207,07,07,01,1,3213,3,02,1,13,2,500000,0,0,500000,2,100000
702253021,771,70225,77,182,1,2,322,32,3207,07,07,01,1,3213,3,02,1,13,4,1000,0,0,1000,2,100000
702253021,771,70225,77,182,1,2,322,32,3207,07,07,01,1,3213,3,02,1,13,5,501000,0,0,501000,2,100000
702272021,771,70227,77,182,1,2,322,32,3207,07,07,05,1,3213,2,02,1,13,4,200,,,200,2,35850
702272021,771,70227,77,182,1,2,322,32,3207,07,07,05,1,3213,2,02,1,13,5,200,,,200,2,35850
702276011,771,70227,77,182,1,2,322,32,3207,07,07,05,1,3213,6,01,1,13,4,200,,,200,2,394350
702276011,771,70227,77,182,1,2,322,32,3207,07,07,05,1,3213,6,01,1,13,5,200,,,200,2,394350
702291011,771,70229,77,182,1,2,322,32,3207,07,07,06,1,3213,1,01,1,13,4,200,0,0,200,2,290250
702291011,771,70229,77,182,1,2,322,32,3207,07,07,06,1,3213,1,01,1,13,5,200,0,0,200,2,290250
702291021,771,70229,77,182,1,2,322,32,3207,07,07,06,1,3213,1,02,1,13,4,460,360,0,100,2,290250
702291021,771,70229,77,182,1,2,322,32,3207,07,07,06,1,3213,1,02,1,13,5,460,360,0,100,2,290250
702294021,771,70229,77,182,1,2,322,32,3207,07,07,06,1,3213,4,02,1,13,4,450,350,0,100,2,827750
702294021,771,70229,77,182,1,2,322,32,3207,07,07,06,1,3213,4,02,1,13,5,450,350,0,100,2,827750
702126011,771,70212,77,182,1,2,322,32,3210,10,10,02,1,3223,6,01,1,13,1,300000,50000,0,250000,2,113750
702126011,771,70212,77,182,1,2,322,32,3210,10,10,02,1,3223,6,01,1,13,5,300000,50000,0,250000,2,113750
702111031,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,1,03,1,13,4,5000,,,5000,2,37000
702111031,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,1,03,1,13,5,5000,,,5000,2,37000
702111041,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,1,04,1,13,4,100,,,100,2,37000
702111041,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,1,04,1,13,5,100,,,100,2,37000
702113011,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,3,01,1,13,4,250,,,250,2,55500
702113011,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,3,01,1,13,5,250,,,250,2,55500
702114011,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,4,01,1,13,4,100,,,100,2,943500
702114011,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,4,01,1,13,5,100,,,100,2,943500
702114021,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,4,02,1,13,4,200,,,200,2,943500
702114021,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,4,02,1,13,5,200,,,200,2,943500
702115021,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,5,02,1,13,4,100,,,100,2,55500
702115021,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,5,02,1,13,5,100,,,100,2,55500
702116011,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,6,01,1,13,4,100,,,100,2,555000
702116011,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,6,01,1,13,5,100,,,100,2,555000
702116021,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,6,02,1,13,4,100,,,100,2,555000
702116021,771,70211,77,182,1,2,322,32,3210,10,10,01,1,3223,6,02,1,13,5,100,,,100,2,555000
702631011,771,70263,77,182,1,2,322,32,3214,14,14,03,1,3220,1,01,1,13,1,100000,0,0,100000,2,71363
702631011,771,70263,77,182,1,2,322,32,3214,14,14,03,1,3220,1,01,1,13,5,100000,0,0,100000,2,71363
702631041,771,70263,77,182,1,2,322,32,3214,14,14,03,1,3220,1,04,1,13,4,50,0,0,50,2,71363
702631041,771,70263,77,182,1,2,322,32,3214,14,14,03,1,3220,1,04,1,13,5,50,0,0,50,2,71363
702634011,771,70263,77,182,1,2,322,32,3214,14,14,03,1,3220,4,01,1,13,4,1000,0,0,1000,2,233550
702634011,771,70263,77,182,1,2,322,32,3214,14,14,03,1,3220,4,01,1,13,5,1000,0,0,1000,2,233550
702651021,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,02,1,13,1,100000,50000,50000,100000,2,100625
702651021,771,70265,77,182,1,2,322,32,3214,14,14,08,1,3220,1,02,1,13,5,100000,50000,50000,100000,2,100625
702676011,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,01,1,13,4,3000,,,3000,2,740000
702676011,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,01,1,13,5,3000,,,3000,2,740000
702676021,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,02,1,13,4,500,,,500,2,740000
702676021,771,70267,77,182,1,2,322,32,3214,14,14,07,1,3220,6,02,1,13,5,500,,,500,2,740000
702691011,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,01,1,13,4,7600,150,150,7600,2,62563
702691011,771,70269,77,182,1,2,322,32,3214,14,14,05,1,3220,1,01,1,13,5,7600,150,150,7600,2,62563
702621011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,1,01,1,13,4,200,0,0,200,2,124950
702621011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,1,01,1,13,5,200,0,0,200,2,124950
702621021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,1,02,1,13,4,300,,,300,2,124950
702621021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,1,02,1,13,5,300,,,300,2,124950
702622011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,01,1,13,4,150,0,0,150,2,166600
702622011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,01,1,13,5,150,0,0,150,2,166600
702622021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,02,1,13,4,5000,,,5000,2,166600
702622021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,2,02,1,13,5,5000,,,5000,2,166600
702623021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,3,02,1,13,4,150,,,150,2,104125
702623021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,3,02,1,13,5,150,,,150,2,104125
702624011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,01,1,13,4,900,,,900,2,291550
702624011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,01,1,13,5,900,,,900,2,291550
702624021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,02,1,13,4,150,,,150,2,291550
702624021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,4,02,1,13,5,150,,,150,2,291550
702625011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,01,1,13,4,300,,,300,2,520625
702625011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,01,1,13,5,300,,,300,2,520625
702625021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,02,1,13,4,600,,,600,2,520625
702625021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,5,02,1,13,5,600,,,600,2,520625
702626011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,01,1,13,4,5000,,,5000,2,708050
702626011,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,01,1,13,5,5000,,,5000,2,708050
702626021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,02,1,13,4,150,,,150,2,708050
702626021,771,70262,77,182,1,2,322,32,3214,14,14,01,1,3220,6,02,1,13,5,150,,,150,2,708050
702614011,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,01,1,13,4,7200,0,650,7850,2,294300
702614011,771,70261,77,182,1,2,322,32,3214,14,14,06,1,3220,4,01,1,13,5,7200,0,650,7850,2,294300
702601011,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,01,1,13,4,100,,,100,2,357600
702601011,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,01,1,13,5,100,,,100,2,357600
702601021,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,02,1,13,4,250,,,250,2,357600
702601021,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,1,02,1,13,5,250,,,250,2,357600
702604021,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,4,02,1,13,4,200,,,200,2,849300
702604021,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,4,02,1,13,5,200,,,200,2,849300
702606011,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,6,01,1,13,4,100,,,100,2,245850
702606011,771,70260,77,182,1,2,322,32,3214,14,14,04,1,3220,6,01,1,13,5,100,,,100,2,245850
702451021,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,02,1,13,1,40000,12000,,28000,2,107725
702451021,771,70245,77,182,1,2,321,32,3202,02,02,05,2,3211,1,02,1,13,2,130000,,,130000,2,107725
